,时间,温度
128241,2019-09-14 17:00:00,24.697774588125103
128250,2019-09-14 18:00:00,24.373340819634425
128259,2019-09-14 19:00:00,24.3771750866941
128268,2019-09-14 20:00:00,24.099300275356402
128277,2019-09-14 21:00:00,23.959732954384876
128286,2019-09-14 22:00:00,25.45389205228939
128295,2019-09-14 23:00:00,25.453782501802
128304,2019-09-15 00:00:00,25.75734690243937
128313,2019-09-15 01:00:00,26.272508069526147
128322,2019-09-15 02:00:00,28.14352084415121
128331,2019-09-15 03:00:00,28.519936318922078
128340,2019-09-15 04:00:00,28.383655512573135
128349,2019-09-15 05:00:00,28.905882686098398
128358,2019-09-15 06:00:00,28.993249199814855
128367,2019-09-15 07:00:00,28.87679703168872
128376,2019-09-15 08:00:00,27.28168715962779
128385,2019-09-15 09:00:00,27.353387953643356
128394,2019-09-15 10:00:00,26.32251786703278
128403,2019-09-15 11:00:00,26.339717293557534
128412,2019-09-15 12:00:00,26.08073994129956
128421,2019-09-15 13:00:00,26.071702026087532
128430,2019-09-15 14:00:00,25.54520238355297
128439,2019-09-15 15:00:00,25.072218154122442
128448,2019-09-15 16:00:00,24.721820920113533
128457,2019-09-15 17:00:00,23.96208828986438
128466,2019-09-15 18:00:00,23.496663044065777
128475,2019-09-15 19:00:00,23.085027087589744
128484,2019-09-15 20:00:00,22.233217272665158
128493,2019-09-15 21:00:00,21.803998462958443
128502,2019-09-15 22:00:00,23.005657759454877
128511,2019-09-15 23:00:00,23.603200893080512
128520,2019-09-16 00:00:00,24.553167944732333
128529,2019-09-16 01:00:00,24.84736577869542
128538,2019-09-16 02:00:00,27.124701311156677
128547,2019-09-16 03:00:00,27.4124904416058
128556,2019-09-16 04:00:00,27.763380652808088
128565,2019-09-16 05:00:00,28.65304016113589
128574,2019-09-16 06:00:00,28.66832245413081
128583,2019-09-16 07:00:00,28.532041647781867
128592,2019-09-16 08:00:00,27.739553421794525
128601,2019-09-16 09:00:00,27.455708108892512
128610,2019-09-16 10:00:00,25.45328952460861
128619,2019-09-16 11:00:00,25.008185894226177
128628,2019-09-16 12:00:00,24.573544335392235
128637,2019-09-16 13:00:00,24.34984224008309
128646,2019-09-16 14:00:00,23.33808871352711
128655,2019-09-16 15:00:00,22.734903729799388
128664,2019-09-16 16:00:00,22.618068134967263
128673,2019-09-16 17:00:00,21.551648915189308
128682,2019-09-16 18:00:00,21.394115314281144
128691,2019-09-16 19:00:00,21.518838544207387
128700,2019-09-16 20:00:00,20.946327696956942
128709,2019-09-16 21:00:00,21.303352735454688
128718,2019-09-16 22:00:00,22.558363119324056
128727,2019-09-16 23:00:00,23.0198445475756
128736,2019-09-17 00:00:00,23.960883234502763
128745,2019-09-17 01:00:00,24.505787358923737
128754,2019-09-17 02:00:00,27.412654767336935
128763,2019-09-17 03:00:00,27.747988809325744
128772,2019-09-17 04:00:00,27.7424017344674
128781,2019-09-17 05:00:00,29.1260243905664
128790,2019-09-17 06:00:00,29.31061696186702
128799,2019-09-17 07:00:00,28.98842897836841
128808,2019-09-17 08:00:00,27.910726058386345
128817,2019-09-17 09:00:00,27.70570232118211
128826,2019-09-17 10:00:00,25.86958137679991
128835,2019-09-17 11:00:00,25.695779528510045
128844,2019-09-17 12:00:00,25.202418908419645
128853,2019-09-17 13:00:00,25.28803261433741
128862,2019-09-17 14:00:00,24.516687632421878
128871,2019-09-17 15:00:00,24.037404249964787
128880,2019-09-17 16:00:00,23.97605597701028
128889,2019-09-17 17:00:00,23.150100077116498
128898,2019-09-17 18:00:00,23.08831360221233
128907,2019-09-17 19:00:00,23.225416037216903
128916,2019-09-17 20:00:00,22.96490497813509
128925,2019-09-17 21:00:00,22.994757485956697
128934,2019-09-17 22:00:00,23.837419835181834
128943,2019-09-17 23:00:00,24.108064314349875
128952,2019-09-18 00:00:00,24.695912229838964
128961,2019-09-18 01:00:00,25.193435768451323
128970,2019-09-18 02:00:00,27.75598599490732
128979,2019-09-18 03:00:00,28.12182984764229
128988,2019-09-18 04:00:00,28.336439252495644
128997,2019-09-18 05:00:00,29.197341757876
129006,2019-09-18 06:00:00,29.065716847242374
129015,2019-09-18 07:00:00,29.056295505324336
129024,2019-09-18 08:00:00,28.138317195998813
129033,2019-09-18 09:00:00,27.932964807332354
129042,2019-09-18 10:00:00,25.240432927553957
129051,2019-09-18 11:00:00,24.975430298487947
129060,2019-09-18 12:00:00,24.568395462483537
129069,2019-09-18 13:00:00,24.419187698619176
129078,2019-09-18 14:00:00,23.39867013306969
129087,2019-09-18 15:00:00,22.648906597175642
129096,2019-09-18 16:00:00,22.63263834979399
129105,2019-09-18 17:00:00,21.586924172138165
129114,2019-09-18 18:00:00,21.11771943452361
129123,2019-09-18 19:00:00,20.85556511813049
129132,2019-09-18 20:00:00,19.92416687409617
129141,2019-09-18 21:00:00,19.77024843927279
129150,2019-09-18 22:00:00,21.129331786189987
129159,2019-09-18 23:00:00,21.225900540849622
129168,2019-09-19 00:00:00,22.06560502691447
129177,2019-09-19 01:00:00,22.053937900004378
129186,2019-09-19 02:00:00,24.254916742734746
129195,2019-09-19 03:00:00,24.396072545773833
129204,2019-09-19 04:00:00,24.643382771121694
129213,2019-09-19 05:00:00,25.916688086389968
129222,2019-09-19 06:00:00,26.283024916318336
129231,2019-09-19 07:00:00,26.490020562296092
129240,2019-09-19 08:00:00,25.983897310421398
129249,2019-09-19 09:00:00,25.78758283696696
129258,2019-09-19 10:00:00,22.912265968930356
129267,2019-09-19 11:00:00,22.645948734015363
129276,2019-09-19 12:00:00,22.495426364301977
129285,2019-09-19 13:00:00,22.28930712222357
129294,2019-09-19 14:00:00,21.209358417249398
129303,2019-09-19 15:00:00,20.427989565735047
129312,2019-09-19 16:00:00,20.151319809758963
129321,2019-09-19 17:00:00,19.09119974300759
129330,2019-09-19 18:00:00,18.898719536612823
129339,2019-09-19 19:00:00,18.6539837477193
129348,2019-09-19 20:00:00,18.072982737693863
129357,2019-09-19 21:00:00,18.31213145172904
129366,2019-09-19 22:00:00,19.808755435600478
129375,2019-09-19 23:00:00,20.590233837602234
129384,2019-09-20 00:00:00,21.636386217207725
129393,2019-09-20 01:00:00,22.018991294517757
129402,2019-09-20 02:00:00,24.728941701795744
129411,2019-09-20 03:00:00,24.70051335031057
129420,2019-09-20 04:00:00,24.911124162373135
129429,2019-09-20 05:00:00,26.509630099544033
129438,2019-09-20 06:00:00,26.702219856426243
129447,2019-09-20 07:00:00,26.657413707071978
129456,2019-09-20 08:00:00,25.775915710056857
129465,2019-09-20 09:00:00,25.560594227035278
129474,2019-09-20 10:00:00,23.50383860099171
129483,2019-09-20 11:00:00,23.346907527764312
129492,2019-09-20 12:00:00,23.205861275212666
129501,2019-09-20 13:00:00,22.907719623702487
129510,2019-09-20 14:00:00,21.61984409360751
129519,2019-09-20 15:00:00,21.00619703833129
129528,2019-09-20 16:00:00,20.877037013664577
129537,2019-09-20 17:00:00,20.608583544244897
129546,2019-09-20 18:00:00,20.516725460544233
129555,2019-09-20 19:00:00,20.565256326470763
129564,2019-09-20 20:00:00,20.280753710644245
129573,2019-09-20 21:00:00,20.211463027351854
129582,2019-09-20 22:00:00,20.836174681857365
129591,2019-09-20 23:00:00,21.011674562702233
129600,2019-09-21 00:00:00,21.381297907253135
129609,2019-09-21 01:00:00,21.115364099044093
129618,2019-09-21 02:00:00,22.247842262735556
129627,2019-09-21 03:00:00,22.5352479664787
129636,2019-09-21 04:00:00,23.08688944587587
129645,2019-09-21 05:00:00,23.1033767942324
129654,2019-09-21 06:00:00,22.751500628643345
129663,2019-09-21 07:00:00,22.725646713612512
129672,2019-09-21 08:00:00,22.33153883512351
129681,2019-09-21 09:00:00,22.12087324781721
129690,2019-09-21 10:00:00,21.19654101022138
129699,2019-09-21 11:00:00,21.300011445588424
129708,2019-09-21 12:00:00,21.58571911677656
129717,2019-09-21 13:00:00,21.793043414216555
129726,2019-09-21 14:00:00,21.745279401701957
129735,2019-09-21 15:00:00,21.52979359294928
129744,2019-09-21 16:00:00,21.472936889978953
129753,2019-09-21 17:00:00,20.924253273742035
129762,2019-09-21 18:00:00,20.736812389768524
129771,2019-09-21 19:00:00,20.661496429668144
129780,2019-09-21 20:00:00,20.469892627172733
129789,2019-09-21 21:00:00,20.548056899946012
129798,2019-09-21 22:00:00,20.844281417926354
129807,2019-09-21 23:00:00,20.667795582694712
129816,2019-09-22 00:00:00,21.0179737157288
129825,2019-09-22 01:00:00,20.593027375031397
129834,2019-09-22 02:00:00,21.694886177489366
129843,2019-09-22 03:00:00,21.839602371369523
129852,2019-09-22 04:00:00,22.73391777541261
129861,2019-09-22 05:00:00,23.5925744958009
129870,2019-09-22 06:00:00,23.60791156403953
129879,2019-09-22 07:00:00,23.760953594963546
129888,2019-09-22 08:00:00,24.17489011167531
129897,2019-09-22 09:00:00,24.28947992151535
129906,2019-09-22 10:00:00,22.34846438542971
129915,2019-09-22 11:00:00,22.21705857577089
129924,2019-09-22 12:00:00,22.016033431357467
129933,2019-09-22 13:00:00,21.977909861735736
129942,2019-09-22 14:00:00,21.514346974223223
129951,2019-09-22 15:00:00,21.384803522850532
129960,2019-09-22 16:00:00,21.32964485243518
129969,2019-09-22 17:00:00,20.423771871969432
129978,2019-09-22 18:00:00,20.0873971003501
129987,2019-09-22 19:00:00,19.337907440674623
129996,2019-09-22 20:00:00,17.7707329429055
130005,2019-09-22 21:00:00,17.532241531794842
130014,2019-09-22 22:00:00,18.463913652047733
130023,2019-09-22 23:00:00,19.85257563056799
130032,2019-09-23 00:00:00,22.08472158696905
130041,2019-09-23 01:00:00,22.666763326624935
130050,2019-09-23 02:00:00,25.838797689835232
130059,2019-09-23 03:00:00,26.03270205256642
130068,2019-09-23 04:00:00,26.22430585506188
130077,2019-09-23 05:00:00,27.4031786501752
130086,2019-09-23 06:00:00,27.575118140178954
130095,2019-09-23 07:00:00,27.400768539451967
130104,2019-09-23 08:00:00,26.298800186506625
130113,2019-09-23 09:00:00,25.927040607451055
130122,2019-09-23 10:00:00,22.34243910862167
130131,2019-09-23 11:00:00,21.70578645098751
130140,2019-09-23 12:00:00,21.217410378074657
130149,2019-09-23 13:00:00,22.140099358359198
130158,2019-09-23 14:00:00,20.64451610411822
130167,2019-09-23 15:00:00,19.78958410030219
130176,2019-09-23 16:00:00,19.234163129089055
130185,2019-09-23 17:00:00,18.108696196592412
130194,2019-09-23 18:00:00,17.336913012727198
130203,2019-09-23 19:00:00,16.936067779261933
130212,2019-09-23 20:00:00,16.046353495690443
130221,2019-09-23 21:00:00,15.917303021511124
130230,2019-09-23 22:00:00,17.590303290126787
130239,2019-09-23 23:00:00,18.614436021761122
130248,2019-09-24 00:00:00,20.749355920577987
130257,2019-09-24 01:00:00,21.856473146432037
130266,2019-09-24 02:00:00,26.15003062459196
130275,2019-09-24 03:00:00,26.448500927564382
130284,2019-09-24 04:00:00,26.74987431845338
130293,2019-09-24 05:00:00,28.193914068363846
130302,2019-09-24 06:00:00,28.359170978635046
130311,2019-09-24 07:00:00,28.10074137881419
130320,2019-09-24 08:00:00,26.82058915808221
130329,2019-09-24 09:00:00,26.290145698000558
130338,2019-09-24 10:00:00,22.791650882282322
130347,2019-09-24 11:00:00,22.80008626981357
130356,2019-09-24 12:00:00,22.696177632496845
130365,2019-09-24 13:00:00,22.48271850776138
130374,2019-09-24 14:00:00,20.5806481699531
130383,2019-09-24 15:00:00,19.68693529359082
130392,2019-09-24 16:00:00,18.953220904103645
130401,2019-09-24 17:00:00,17.47576825553047
130410,2019-09-24 18:00:00,17.12022214861288
130419,2019-09-24 19:00:00,16.945653446911088
130428,2019-09-24 20:00:00,16.232698874789744
130437,2019-09-24 21:00:00,16.249295773633687
130446,2019-09-24 22:00:00,17.940043221211212
130455,2019-09-24 23:00:00,18.652121389433145
130464,2019-09-25 00:00:00,20.93197658310509
130473,2019-09-25 01:00:00,22.157298784883942
130482,2019-09-25 02:00:00,26.969742146702846
130491,2019-09-25 03:00:00,27.492024095471812
130500,2019-09-25 04:00:00,27.796738776227098
130509,2019-09-25 05:00:00,29.14935864438661
130518,2019-09-25 06:00:00,29.294567815460155
130527,2019-09-25 07:00:00,29.21174764697159
130536,2019-09-25 08:00:00,28.107478733790458
130545,2019-09-25 09:00:00,27.436262897375666
130554,2019-09-25 10:00:00,23.778317347219414
130563,2019-09-25 11:00:00,23.24705225848211
130572,2019-09-25 12:00:00,22.414578104586933
130581,2019-09-25 13:00:00,22.649399574369053
130590,2019-09-25 14:00:00,21.828811648358787
130599,2019-09-25 15:00:00,21.425118102220633
130608,2019-09-25 16:00:00,21.216643524662764
130617,2019-09-25 17:00:00,19.588449405401335
130626,2019-09-25 18:00:00,19.073507339289463
130635,2019-09-25 19:00:00,18.882999041668214
130644,2019-09-25 20:00:00,17.921255312618868
130653,2019-09-25 21:00:00,17.88751376249389
130662,2019-09-25 22:00:00,19.323282450604236
130671,2019-09-25 23:00:00,19.3808512317428
130680,2019-09-26 00:00:00,20.865315111510757
130689,2019-09-26 01:00:00,21.940005393088843
130698,2019-09-26 02:00:00,26.006081284123713
130707,2019-09-26 03:00:00,26.64886876905329
130716,2019-09-26 04:00:00,26.979053938133458
130725,2019-09-26 05:00:00,28.09772874041018
130734,2019-09-26 06:00:00,28.243157012458582
130743,2019-09-26 07:00:00,28.22272584655499
130752,2019-09-26 08:00:00,26.798295633892486
130761,2019-09-26 09:00:00,26.19335784236608
130770,2019-09-26 10:00:00,24.07295338313217
130779,2019-09-26 11:00:00,23.580688267915956
130788,2019-09-26 12:00:00,22.73446552784972
130797,2019-09-26 13:00:00,21.8616220193407
130806,2019-09-26 14:00:00,20.88853981484351
130815,2019-09-26 15:00:00,20.057380266797367
130824,2019-09-26 16:00:00,20.40355980704069
130833,2019-09-26 17:00:00,20.056613413385435
130842,2019-09-26 18:00:00,19.72308695443901
130851,2019-09-26 19:00:00,19.4591798302472
130860,2019-09-26 20:00:00,18.63169022352958
130869,2019-09-26 21:00:00,18.5080624984775
130878,2019-09-26 22:00:00,19.97620335562008
130887,2019-09-26 23:00:00,19.614029444213624
130896,2019-09-27 00:00:00,21.375108304713976
130905,2019-09-27 01:00:00,22.06637188032639
130914,2019-09-27 02:00:00,25.7516502770936
130923,2019-09-27 03:00:00,26.30285355454113
130932,2019-09-27 04:00:00,26.67116229324302
130941,2019-09-27 05:00:00,27.994203529799425
130950,2019-09-27 06:00:00,28.089293352878922
130959,2019-09-27 07:00:00,27.8947864624669
130968,2019-09-27 08:00:00,26.963333443188844
130977,2019-09-27 09:00:00,26.396409670796764
130986,2019-09-27 10:00:00,23.60325566832421
130995,2019-09-27 11:00:00,23.38223755995686
131004,2019-09-27 12:00:00,22.647701541814058
131013,2019-09-27 13:00:00,21.89985513944988
131022,2019-09-27 14:00:00,20.84510304658199
131031,2019-09-27 15:00:00,20.501004965599666
131040,2019-09-27 16:00:00,20.53387011182529
131049,2019-09-27 17:00:00,20.174434962604302
131058,2019-09-27 18:00:00,20.029828319211543
131067,2019-09-27 19:00:00,20.143213073689978
131076,2019-09-27 20:00:00,19.795773702841366
131085,2019-09-27 21:00:00,19.562759816101654
131094,2019-09-27 22:00:00,20.267388551179145
131103,2019-09-27 23:00:00,20.7709373665995
131112,2019-09-28 00:00:00,22.485676370921716
131121,2019-09-28 01:00:00,23.16718995315383
131130,2019-09-28 02:00:00,26.761870096825753
131139,2019-09-28 03:00:00,27.090083357132375
131148,2019-09-28 04:00:00,27.454119626824944
131157,2019-09-28 05:00:00,28.498902625337692
131166,2019-09-28 06:00:00,28.941924796459148
131175,2019-09-28 07:00:00,28.71028029081218
131184,2019-09-28 08:00:00,27.810596912885586
131193,2019-09-28 09:00:00,27.266076215170607
131202,2019-09-28 10:00:00,24.69246138948529
131211,2019-09-28 11:00:00,24.031050321694487
131220,2019-09-28 12:00:00,22.9486915059971
131229,2019-09-28 13:00:00,22.284158249314892
131238,2019-09-28 14:00:00,21.134644984829777
131247,2019-09-28 15:00:00,21.375710832394777
131256,2019-09-28 16:00:00,21.665636197348555
131265,2019-09-28 17:00:00,20.88793728716272
131274,2019-09-28 18:00:00,20.333392719848945
131283,2019-09-28 19:00:00,19.859696412250198
131292,2019-09-28 20:00:00,19.240955259309054
131301,2019-09-28 21:00:00,19.338564743599164
131310,2019-09-28 22:00:00,20.572650984371524
131319,2019-09-28 23:00:00,20.868985052839278
131328,2019-09-29 00:00:00,22.741805410506778
131337,2019-09-29 01:00:00,23.513095617178575
131346,2019-09-29 02:00:00,27.318879550106445
131355,2019-09-29 03:00:00,27.700882099735693
131364,2019-09-29 04:00:00,28.073408532203207
131373,2019-09-29 05:00:00,29.713598429836946
131382,2019-09-29 06:00:00,29.744546442532744
131391,2019-09-29 07:00:00,29.802772526595806
131400,2019-09-29 08:00:00,28.420628802076966
131409,2019-09-29 09:00:00,28.043994226331257
131418,2019-09-29 10:00:00,25.353269929595275
131427,2019-09-29 11:00:00,24.943277230430546
131436,2019-09-29 12:00:00,23.942697853591245
131445,2019-09-29 13:00:00,23.2113387995836
131454,2019-09-29 14:00:00,21.9659688586071
131463,2019-09-29 15:00:00,21.721561721175824
131472,2019-09-29 16:00:00,21.298094312058602
131481,2019-09-29 17:00:00,20.520121525654247
131490,2019-09-29 18:00:00,20.08252210365999
131499,2019-09-29 19:00:00,20.016353609259067
131508,2019-09-29 20:00:00,19.322460821948603
131517,2019-09-29 21:00:00,19.48738908075753
131526,2019-09-29 22:00:00,20.37042078459649
131535,2019-09-29 23:00:00,20.818044076189576
131544,2019-09-30 00:00:00,21.77266702355668
131553,2019-09-30 01:00:00,22.687906570696736
131562,2019-09-30 02:00:00,26.26998840831551
131571,2019-09-30 03:00:00,26.734044273021386
131580,2019-09-30 04:00:00,27.412271340630944
131589,2019-09-30 05:00:00,28.6857409816304
131598,2019-09-30 06:00:00,28.85570856286059
131607,2019-09-30 07:00:00,28.401676567753523
131616,2019-09-30 08:00:00,27.442069073208867
131625,2019-09-30 09:00:00,26.93808205583883
131634,2019-09-30 10:00:00,24.59896004847338
131643,2019-09-30 11:00:00,24.34496724339298
131652,2019-09-30 12:00:00,24.161963154159924
131661,2019-09-30 13:00:00,24.0135222437075
131670,2019-09-30 14:00:00,23.366407514524855
131679,2019-09-30 15:00:00,23.31864350201028
131688,2019-09-30 16:00:00,23.347674381176255
131697,2019-09-30 17:00:00,23.250393548348402
131706,2019-09-30 18:00:00,23.157330409286132
131715,2019-09-30 19:00:00,23.131586044742733
131724,2019-09-30 20:00:00,23.05654396086088
131733,2019-09-30 21:00:00,22.82856939654243
131742,2019-09-30 22:00:00,22.604155223065113
131751,2019-09-30 23:00:00,22.5883799528768
131760,2020-08-01 00:00:00,30.83638137539186
131769,2020-08-01 01:00:00,31.20019854410957
131778,2020-08-01 02:00:00,33.694444041660006
131787,2020-08-01 03:00:00,34.14321761337098
131796,2020-08-01 04:00:00,34.6997340894583
131805,2020-08-01 05:00:00,36.32343663873552
131814,2020-08-01 06:00:00,36.511260949414975
131823,2020-08-01 07:00:00,36.55431429097055
131832,2020-08-01 08:00:00,36.251626294232516
131841,2020-08-01 09:00:00,35.98974585405796
131850,2020-08-01 10:00:00,33.0808517616275
131859,2020-08-01 11:00:00,32.22345487184455
131868,2020-08-01 12:00:00,31.902143292245302
131877,2020-08-01 13:00:00,31.77407877245278
131886,2020-08-01 14:00:00,30.652062680309776
131895,2020-08-01 15:00:00,29.824518298348455
131904,2020-08-01 16:00:00,29.56871791022561
131913,2020-08-01 17:00:00,28.536916644472015
131922,2020-08-01 18:00:00,28.291359226922836
131931,2020-08-01 19:00:00,28.022577106040888
131940,2020-08-01 20:00:00,27.200291147475646
131949,2020-08-01 21:00:00,27.141955512925154
131958,2020-08-01 22:00:00,29.354765808296765
131967,2020-08-01 23:00:00,29.93357580857381
131976,2020-08-02 00:00:00,30.463909718168054
131985,2020-08-02 01:00:00,31.14734043393004
131994,2020-08-02 02:00:00,33.61469128681916
132003,2020-08-02 03:00:00,34.28601667372132
132012,2020-08-02 04:00:00,34.87923256309396
132021,2020-08-02 05:00:00,36.1786108943679
132030,2020-08-02 06:00:00,36.45566407704998
132039,2020-08-02 07:00:00,36.48633821352722
132048,2020-08-02 08:00:00,36.41359668988117
132057,2020-08-02 09:00:00,36.244560287794
132066,2020-08-02 10:00:00,33.229237896836224
132075,2020-08-02 11:00:00,32.18489310027313
132084,2020-08-02 12:00:00,32.01755473074097
132093,2020-08-02 13:00:00,31.869387696507097
132102,2020-08-02 14:00:00,30.742770483892528
132111,2020-08-02 15:00:00,29.926235925916767
132120,2020-08-02 16:00:00,29.324968075718857
132129,2020-08-02 17:00:00,28.03440855868212
132138,2020-08-02 18:00:00,27.558411690847567
132147,2020-08-02 19:00:00,27.340953973321344
132156,2020-08-02 20:00:00,26.021582678093452
132165,2020-08-02 21:00:00,25.868650197656844
132174,2020-08-02 22:00:00,28.818954374331593
132183,2020-08-02 23:00:00,29.74125992791018
132192,2020-08-03 00:00:00,30.354523556480405
132201,2020-08-03 01:00:00,30.919091993393025
132210,2020-08-03 02:00:00,32.81699941267942
132219,2020-08-03 03:00:00,34.324907096755005
132228,2020-08-03 04:00:00,34.74317085771985
132237,2020-08-03 05:00:00,35.54135570905296
132246,2020-08-03 06:00:00,35.74320248212203
132255,2020-08-03 07:00:00,35.55450176754321
132264,2020-08-03 08:00:00,34.91302888846263
132273,2020-08-03 09:00:00,34.54159796086932
132282,2020-08-03 10:00:00,32.1128636547953
132291,2020-08-03 11:00:00,31.6312249368587
132300,2020-08-03 12:00:00,31.02552029192036
132309,2020-08-03 13:00:00,30.478479932994745
132318,2020-08-03 14:00:00,29.298128206301264
132327,2020-08-03 15:00:00,28.671061216316243
132336,2020-08-03 16:00:00,28.441443394686537
132345,2020-08-03 17:00:00,27.700060471080047
132354,2020-08-03 18:00:00,27.91970919835469
132363,2020-08-03 19:00:00,27.98253640288934
132372,2020-08-03 20:00:00,27.602615312521067
132381,2020-08-03 21:00:00,27.6233203546432
132390,2020-08-03 22:00:00,28.269777780901332
132399,2020-08-03 23:00:00,28.279692100012735
132408,2020-08-04 00:00:00,28.309380282103234
132417,2020-08-04 01:00:00,28.4195332972028
132426,2020-08-04 02:00:00,29.825285151760365
132435,2020-08-04 03:00:00,29.920594075814694
132444,2020-08-04 04:00:00,30.522519228937092
132453,2020-08-04 05:00:00,29.735508527320707
132462,2020-08-04 06:00:00,29.19553417483359
132471,2020-08-04 07:00:00,29.12733899641543
132480,2020-08-04 08:00:00,27.78956321930117
132489,2020-08-04 09:00:00,27.743059037391934
132498,2020-08-04 10:00:00,27.259831837387758
132507,2020-08-04 11:00:00,27.182708294244932
132516,2020-08-04 12:00:00,27.059025793949132
132525,2020-08-04 13:00:00,26.945805365201846
132534,2020-08-04 14:00:00,26.742863087258588
132543,2020-08-04 15:00:00,26.735085002651868
132552,2020-08-04 16:00:00,26.8205891580822
132561,2020-08-04 17:00:00,26.698933341803652
132570,2020-08-04 18:00:00,26.710929120176022
132579,2020-08-04 19:00:00,26.7456566246878
132588,2020-08-04 20:00:00,26.74160325665327
132597,2020-08-04 21:00:00,26.83641920351422
132606,2020-08-04 22:00:00,28.082446447415247
132615,2020-08-04 23:00:00,28.314693480743024
132624,2020-08-05 00:00:00,28.731806961589964
132633,2020-08-05 01:00:00,29.25167879963571
132642,2020-08-05 02:00:00,31.548459543613816
132651,2020-08-05 03:00:00,32.214088305170236
132660,2020-08-05 04:00:00,32.52696449723823
132669,2020-08-05 05:00:00,33.94701269040397
132678,2020-08-05 06:00:00,34.175370681428376
132687,2020-08-05 07:00:00,34.19202235551603
132696,2020-08-05 08:00:00,34.19021477247361
132705,2020-08-05 09:00:00,33.89744109484697
132714,2020-08-05 10:00:00,31.337300979114154
132723,2020-08-05 11:00:00,31.059042741070513
132732,2020-08-05 12:00:00,31.031162142022424
132741,2020-08-05 13:00:00,30.6165683223861
132750,2020-08-05 14:00:00,29.69513917270688
132759,2020-08-05 15:00:00,29.415785429789032
132768,2020-08-05 16:00:00,29.32666610827388
132777,2020-08-05 17:00:00,28.81605128641501
132786,2020-08-05 18:00:00,28.87663270595759
132795,2020-08-05 19:00:00,28.72435752844551
132804,2020-08-05 20:00:00,28.33950666614339
132813,2020-08-05 21:00:00,28.29059237351091
132822,2020-08-05 22:00:00,29.2457630733151
132831,2020-08-05 23:00:00,29.34731637515229
132840,2020-08-06 00:00:00,29.481406171752862
132849,2020-08-06 01:00:00,29.91128228438409
132858,2020-08-06 02:00:00,32.04132718651084
132867,2020-08-06 03:00:00,31.829894745792622
132876,2020-08-06 04:00:00,31.829346993355525
132885,2020-08-06 05:00:00,33.21477723249695
132894,2020-08-06 06:00:00,33.66563226346888
132903,2020-08-06 07:00:00,34.328303161864966
132912,2020-08-06 08:00:00,33.951723361362966
132921,2020-08-06 09:00:00,33.57141884428873
132930,2020-08-06 10:00:00,31.707417300858456
132939,2020-08-06 11:00:00,30.97720852696869
132948,2020-08-06 12:00:00,30.674082328280956
132957,2020-08-06 13:00:00,30.61032394460323
132966,2020-08-06 14:00:00,30.0596136443491
132975,2020-08-06 15:00:00,29.978381957928093
132984,2020-08-06 16:00:00,29.92053930057099
132993,2020-08-06 17:00:00,29.147058084150792
133002,2020-08-06 18:00:00,29.32633745681161
133011,2020-08-06 19:00:00,29.19202855923621
133020,2020-08-06 20:00:00,28.891476797002806
133029,2020-08-06 21:00:00,28.739037293759623
133038,2020-08-06 22:00:00,29.47516179397001
133047,2020-08-06 23:00:00,29.82566857846636
133056,2020-08-07 00:00:00,30.401630266070484
133065,2020-08-07 01:00:00,30.9357984427244
133074,2020-08-07 02:00:00,34.0716263698428
133083,2020-08-07 03:00:00,34.76551915715325
133092,2020-08-07 04:00:00,34.734516369213765
133101,2020-08-07 05:00:00,35.44719706511652
133110,2020-08-07 06:00:00,35.4657110974903
133119,2020-08-07 07:00:00,34.85776066755988
133128,2020-08-07 08:00:00,33.29529684074974
133137,2020-08-07 09:00:00,32.620246737275316
133146,2020-08-07 10:00:00,29.53289490083969
133155,2020-08-07 11:00:00,29.38735707830387
133164,2020-08-07 12:00:00,29.37864781455408
133173,2020-08-07 13:00:00,29.514599969440756
133182,2020-08-07 14:00:00,28.795620120511405
133191,2020-08-07 15:00:00,28.78587012713111
133200,2020-08-07 16:00:00,28.447852098200535
133209,2020-08-07 17:00:00,27.890842644919847
133218,2020-08-07 18:00:00,27.7061952983755
133227,2020-08-07 19:00:00,27.568928537639792
133236,2020-08-07 20:00:00,27.326383758494643
133245,2020-08-07 21:00:00,27.449573281597058
133254,2020-08-07 22:00:00,27.797560404882745
133263,2020-08-07 23:00:00,28.173099475754277
133272,2020-08-08 00:00:00,28.77979007507941
133281,2020-08-08 01:00:00,29.21519848732526
133290,2020-08-08 02:00:00,31.018618611212958
133299,2020-08-08 03:00:00,31.35460995612632
133308,2020-08-08 04:00:00,31.818830146563318
133317,2020-08-08 05:00:00,33.10078995033775
133326,2020-08-08 06:00:00,33.62044268740863
133335,2020-08-08 07:00:00,33.66618001590595
133344,2020-08-08 08:00:00,33.17024495936121
133353,2020-08-08 09:00:00,32.0889268732943
133362,2020-08-08 10:00:00,31.000323679814056
133371,2020-08-08 11:00:00,30.77333506988238
133380,2020-08-08 12:00:00,30.63820454365131
133389,2020-08-08 13:00:00,30.337488455686803
133398,2020-08-08 14:00:00,29.905366558063477
133407,2020-08-08 15:00:00,29.567129428158076
133416,2020-08-08 16:00:00,29.420057898798348
133425,2020-08-08 17:00:00,28.947566646561214
133434,2020-08-08 18:00:00,29.02096547313181
133443,2020-08-08 19:00:00,29.10159463187204
133452,2020-08-08 20:00:00,28.975666346584134
133461,2020-08-08 21:00:00,28.80849230278309
133470,2020-08-08 22:00:00,29.312424544909423
133479,2020-08-08 23:00:00,29.473080334709046
